dormitorios,baños,pies_cuadrados_vivienda,pisos,pies_cuadrados_sin_sotano,pies_cuadrados_sótano,pies_cuadrados_vivienda_15,precio,estado,frente_al_mar,vista,código_postal
3,1.0,1430,1.5,1010,420,1290,235000,4,0,0,98168
3,2.0,1560,1.0,790,770,1450,604000,3,0,0,98103
3,1.75,1700,1.0,1460,240,2010,750000,3,0,0,98199
4,2.25,2510,1.0,2200,310,3110,800000,4,0,0,98005
5,2.0,2600,1.5,1400,1200,1700,580000,4,0,0,98105
1,1.0,790,1.0,790,0,1070,350000,3,0,0,98118
4,2.0,1710,2.0,1320,390,1880,353750,3,0,0,98166
5,2.75,2660,1.0,1470,1190,3280,1100000,5,0,4,98006
4,2.0,1470,1.0,1470,0,1460,465000,4,0,0,98008
3,2.0,2350,1.5,1780,570,1700,568000,3,0,0,98118
5,2.0,2440,2.0,2440,0,1640,1010000,4,0,0,98112
3,1.5,1150,1.0,1150,0,1630,213500,3,0,0,98168
3,2.5,1510,1.0,1030,480,1490,250000,2,0,0,98077
2,1.0,870,1.0,870,0,930,357000,4,0,0,98126
2,2.0,1280,2.0,1280,0,1470,425000,4,0,0,98136
3,2.5,2600,2.0,2600,0,2660,571000,3,0,0,98011
3,2.25,2030,1.0,1190,840,1950,588000,4,0,0,98052
4,1.5,1930,2.0,1930,0,1580,275000,3,0,0,98003
3,2.75,3210,2.0,3210,0,2870,565000,3,0,1,98023
3,1.75,1970,1.0,1370,600,1880,460000,4,0,0,98011
4,2.5,4060,1.0,2150,1910,2750,603500,3,0,4,98028
3,2.5,3316,2.0,3316,0,3000,490600,3,0,0,98023
2,2.0,1460,1.0,1460,0,2554,1010000,5,0,2,98033
4,2.0,2100,1.0,2100,0,1720,500000,4,0,0,98034
4,2.25,1830,2.0,1830,0,1830,249000,3,0,0,98030
3,2.0,1530,1.0,1530,0,1960,235000,4,0,0,98055
4,2.0,1490,1.0,1490,0,2040,410000,4,0,0,98125
2,1.0,860,1.0,860,0,1130,370000,3,0,0,98116
5,2.5,2130,1.0,1330,800,1840,360000,3,0,0,98059
4,2.5,2420,2.0,2420,0,1880,298000,3,0,0,98042
4,2.25,1900,1.0,1370,530,2030,485000,3,0,0,98146
3,1.75,1330,1.0,1330,0,1950,400000,3,0,0,98006
3,2.5,2150,2.0,2150,0,2280,580000,3,0,0,98075
2,2.5,1370,2.0,1080,290,1340,355000,3,0,0,98133
3,2.5,2430,2.0,2430,0,2720,650000,3,0,0,98011
4,1.0,1640,1.0,1220,420,1060,261490,4,0,2,98056
3,1.0,1010,1.0,1010,0,1120,347000,3,0,0,98034
3,1.0,1500,1.5,1370,130,1500,485000,3,0,0,98107
3,2.5,1740,2.0,1180,560,1740,601000,3,0,0,98199
3,3.25,2090,1.0,1510,580,2690,380000,3,0,0,98092
3,3.0,1850,2.0,1850,0,2390,565000,3,0,0,98074
3,2.5,2790,2.0,2790,0,2900,750000,3,0,0,98053
3,2.25,1480,1.0,1190,290,1830,291000,3,0,0,98023
3,2.5,2280,2.0,2280,0,2330,560000,4,0,0,98029
4,2.25,3180,2.0,3180,0,2840,725000,3,0,0,98074
3,2.0,2350,1.0,2350,0,2300,539000,3,0,0,98014
5,3.25,3910,2.0,2710,1200,2650,470000,3,0,0,98038
2,1.0,770,1.0,770,0,1060,264950,3,0,0,98155
4,1.5,1780,2.0,1080,700,1750,200000,4,0,0,98010
5,2.5,2300,1.0,1170,1130,2280,453500,5,0,0,98059
2,2.5,2510,2.0,2510,0,2440,811000,3,0,0,98052
3,3.25,1410,3.0,1410,0,1410,425000,3,0,0,98103
4,2.75,2560,1.0,1860,700,1990,562000,3,0,0,98072
3,2.5,1760,2.0,1760,0,1920,281000,3,0,0,98003
3,2.25,2100,2.0,2100,0,2730,270000,3,0,0,98042
3,1.0,1490,1.0,1490,0,1200,205950,4,0,0,98023
2,1.0,870,1.0,870,0,990,310000,3,0,0,98126
3,1.75,1260,2.0,1260,0,1410,350000,3,0,0,98029
4,2.0,2630,2.0,2630,0,2670,843500,4,0,0,98004
4,2.0,1950,1.0,1160,790,1720,370000,4,0,0,98118
4,2.0,2200,1.0,1100,1100,1790,279000,3,0,0,98058
3,1.75,1600,1.0,1600,0,1780,408000,4,0,0,98058
3,1.0,1230,1.0,1230,0,1510,392000,3,0,0,98118
2,1.0,1030,1.0,1030,0,1550,455000,5,0,0,98107
2,1.5,1040,1.0,870,170,1760,310000,4,0,0,98070
3,3.0,2240,2.0,2240,0,1650,323500,3,0,0,98178
3,1.0,1600,1.0,800,800,1640,364500,3,0,2,98126
4,2.0,2190,1.0,1180,1010,2160,280000,4,0,0,98001
3,1.75,1899,2.0,1899,0,2000,289900,3,0,0,98198
3,1.0,1870,1.5,1580,290,1640,585000,4,0,0,98107
3,2.5,1730,1.0,1360,370,1730,269000,4,0,0,98042
3,2.25,1860,2.0,1860,0,1530,280000,3,0,0,98038
3,1.75,1940,1.0,1290,650,1900,287000,3,0,0,98055
2,1.0,670,1.0,670,0,850,183000,3,0,0,98126
3,1.0,1820,1.0,1040,780,1820,309000,3,0,0,98168
4,2.5,3810,2.0,3810,0,3310,920000,3,0,0,98007
5,2.25,2060,2.5,2060,0,1740,815241,3,0,0,98105
3,1.75,1520,1.0,1140,380,1910,405000,3,0,0,98072
5,3.5,3450,2.0,3450,0,2570,525000,3,0,3,98022
2,1.0,830,1.0,830,0,1100,150000,3,0,0,98106
4,1.75,1880,1.0,1020,860,1560,240000,5,0,0,98001
4,2.25,2200,1.5,1300,900,2320,698000,5,0,0,98033
3,2.0,1800,1.0,1800,0,2400,440000,4,0,0,98006
3,1.0,1200,1.5,1200,0,1200,204000,3,0,0,98198
3,2.0,2220,1.0,1220,1000,1800,875000,4,0,2,98199
3,1.5,1380,1.0,1380,0,1590,650000,5,0,0,98040
3,1.0,1660,1.0,1660,0,1230,392500,4,0,0,98155
4,1.0,2320,1.5,1310,1010,1750,400000,3,0,0,98144
3,2.25,2800,1.0,1420,1380,2140,653000,4,0,0,98006
4,1.0,1210,1.5,1210,0,1540,452000,3,0,0,98103
4,2.5,2331,2.0,2331,0,2441,345000,3,0,0,98058
4,1.75,1820,1.0,1320,500,1820,350000,4,0,2,98178
4,2.5,2860,2.0,2860,0,2290,650000,3,0,0,98028
5,3.0,2750,1.5,1750,1000,1900,525000,5,0,0,98115
5,3.0,2750,1.5,1750,1000,1900,840000,5,0,0,98115
4,2.0,1610,1.0,1610,0,1960,259950,3,0,0,98023
5,3.5,3760,2.0,3150,610,3550,998000,3,0,0,98040
3,3.0,2940,2.0,2230,710,1580,1070000,4,0,0,98105
3,1.5,1110,2.0,940,170,1380,190500,3,0,0,98144
3,2.25,2560,1.0,1280,1280,2760,465000,4,0,0,98027
3,1.0,1060,1.0,1060,0,2190,370000,4,0,2,98177
6,4.5,2810,1.0,2010,800,1940,290000,3,0,0,98031
3,1.75,1380,1.0,930,450,1320,350000,2,0,0,98115
3,1.75,1380,1.0,930,450,1320,740000,2,0,0,98115
3,1.75,2560,1.0,1970,590,1970,460000,3,0,0,98011
3,1.0,1010,1.0,1010,0,1370,290000,4,0,0,98045
3,1.5,1790,2.0,1790,0,1970,475000,3,0,3,98022
3,2.5,1600,2.0,1600,0,1600,214000,3,0,0,98001
2,1.0,910,1.0,910,0,1520,455000,3,0,0,98125
3,2.5,2497,2.0,2497,0,2434,275000,3,0,0,98001
3,1.5,1800,1.0,1800,0,1490,305000,4,0,0,98023
5,2.5,2570,1.0,1470,1100,1990,449000,4,0,0,98092
3,2.5,1320,1.0,660,660,1190,366000,3,0,0,98106
3,2.5,1670,2.0,1670,0,2560,348000,3,0,0,98056
4,2.5,2800,2.0,2800,0,1880,515000,3,0,0,98028
4,2.5,3360,2.0,3360,0,3400,950000,3,0,0,98033
3,2.5,2590,2.0,2590,0,2590,815000,4,0,0,98074
3,3.0,1530,2.0,1530,0,1530,199950,3,0,0,98038
3,2.0,1330,1.0,1330,0,1590,386000,4,0,0,98034
3,2.25,2160,2.0,2160,0,2000,273000,3,0,0,98042
4,2.5,1830,2.0,1830,0,1830,284000,3,0,0,98031
3,1.0,1470,1.0,1070,400,1440,399950,3,0,0,98177
3,1.75,1150,1.0,590,560,1150,285000,3,0,0,98115
3,2.5,1790,2.0,1790,0,1610,315000,3,0,0,98038
3,1.0,1700,1.0,1120,580,1700,250000,3,0,0,98168
4,2.0,1630,1.5,1630,0,1320,290000,3,0,0,98198
4,2.5,3420,2.0,3420,0,2940,725000,3,0,0,98077
3,2.0,1650,1.5,1650,0,1940,410000,3,0,0,98034
4,2.5,2810,1.5,2810,0,3330,855000,4,0,0,98075
4,2.5,2710,2.0,2710,0,2520,399900,3,0,0,98038
4,2.5,3320,2.0,2650,670,2700,852600,5,0,0,98006
2,1.0,720,1.0,720,0,920,235000,3,0,0,98118
2,1.0,930,1.0,930,0,1240,230950,4,0,0,98014
3,2.25,1490,2.0,1490,0,1510,230000,3,0,0,98030
3,2.5,1690,2.0,1150,540,1690,404763,3,0,0,98029
3,2.5,1720,2.0,1720,0,1720,245000,3,0,0,98031
3,1.5,1140,1.0,1140,0,1600,188000,4,0,0,98022
4,2.5,2280,2.0,2280,0,2240,626100,4,0,0,98029
3,1.0,1100,1.0,900,200,1170,428750,4,0,0,98103
4,2.25,1800,1.0,1360,440,2370,522000,4,0,0,98033
4,2.5,2500,2.0,2500,0,1900,684000,4,0,0,98052
3,2.25,2950,1.0,1520,1430,2130,1070000,3,0,2,98136
1,1.0,1940,1.0,1940,0,2560,611206,3,0,3,98116
2,1.0,1280,1.0,1140,140,1050,350000,4,0,0,98126
4,2.5,3800,2.0,3800,0,3170,894000,3,0,0,98053
2,1.0,930,1.0,930,0,1770,420000,4,0,0,98115
5,2.0,1930,1.0,1020,910,2040,400000,4,0,0,98028
3,3.0,2980,1.0,1820,1160,2570,675000,3,0,0,98052
4,2.5,2800,2.0,2800,0,3740,426000,3,0,0,98038
4,2.25,3190,2.0,2300,890,2990,750000,3,0,0,98074
3,1.75,1710,1.0,1710,0,1890,368000,4,0,0,98028
3,1.0,1980,1.0,1120,860,1180,342000,4,0,0,98106
3,1.75,1910,1.0,1080,830,1750,700000,3,0,0,98103
6,3.75,3160,2.0,3160,0,1740,848750,3,0,0,98107
3,2.0,1590,1.0,1320,270,1620,720000,3,0,0,98103
4,2.25,1890,1.0,1890,0,1940,525000,3,0,0,98008
3,2.75,2500,1.0,1580,920,2060,397900,3,0,0,98042
3,2.0,1740,1.0,1230,510,1740,405000,3,0,0,98028
3,2.0,1080,1.0,1080,0,1220,392800,5,0,0,98033
3,1.5,1730,1.0,1330,400,1780,394999,3,0,0,98133
3,2.5,2480,2.0,2480,0,3220,340000,3,0,0,98058
3,2.25,1450,2.0,980,470,1510,482500,3,0,0,98122
4,2.5,2750,2.0,2750,0,3160,812500,3,0,0,98006
3,2.5,2820,1.0,1410,1410,1540,450000,4,0,1,98028
3,1.75,1830,1.0,1830,0,1860,398000,3,0,0,98028
2,3.25,1550,3.0,1550,0,2710,1080000,3,1,3,98075
2,2.0,1640,1.0,840,800,1780,540000,3,0,2,98107
4,2.0,1720,1.0,860,860,1720,275000,3,0,0,98118
5,2.0,2880,2.0,2880,0,1720,780000,3,0,0,98144
3,1.5,1220,1.5,1220,0,1880,225000,3,0,0,98178
3,3.0,1560,2.0,1560,0,1610,503045,3,0,0,98103
2,2.0,1090,2.0,1090,0,1078,249000,3,0,0,98028
4,1.0,1140,1.0,1140,0,1630,569950,3,0,2,98103
2,2.25,1040,2.0,1040,0,1264,450000,3,0,0,98105
4,2.0,2580,1.0,1300,1280,2300,1100000,5,0,0,98199
4,2.5,2310,1.5,1490,820,1580,700000,3,0,0,98103
3,2.5,1590,2.0,1590,0,1940,454000,3,0,0,98122
3,1.75,1270,1.0,1270,0,1700,555000,3,0,0,98052
3,1.5,1240,1.0,1240,0,1060,214000,5,0,0,98042
3,2.5,2210,2.0,2210,0,2340,590000,3,0,0,98029
3,1.75,2340,1.5,1510,830,2060,459900,3,0,0,98027
3,1.5,1420,1.0,920,500,1400,205000,3,0,0,98198
3,1.75,1430,1.0,1140,290,1310,390000,4,0,2,98045
3,2.75,2470,2.0,2470,0,2290,970500,3,0,0,98040
3,2.5,2390,2.0,2390,0,1850,790000,3,0,0,98010
3,1.0,1120,1.0,1120,0,1300,320000,4,0,0,98077
3,2.25,2700,2.0,1760,940,1580,552500,4,0,0,98122
3,3.0,3490,2.5,3170,320,2840,1050000,3,0,0,98102
3,1.0,1640,1.0,1640,0,1340,230000,3,0,0,98058
3,1.75,1620,1.0,1110,510,2100,680000,3,0,0,98112
3,1.75,1670,2.0,1670,0,2100,985000,5,0,0,98112
4,2.5,1870,2.0,1870,0,2020,375000,3,0,0,98055
2,1.5,1300,1.5,1300,0,1480,431000,4,0,0,98144
3,2.5,2190,2.0,2190,0,2400,463000,3,0,0,98019
3,1.75,1320,1.0,1320,0,1310,350000,3,0,0,98034
3,1.0,1250,1.0,1250,0,1430,485000,3,0,0,98008
4,1.75,2040,1.0,1360,680,2310,355000,4,0,0,98092
3,1.75,2140,1.0,1070,1070,2280,603500,3,0,0,98117
5,1.75,2510,1.5,2010,500,2240,860000,5,0,0,98144
5,2.5,2200,2.0,2200,0,1850,259875,3,0,0,98038
4,2.5,2170,1.0,1220,950,2010,685000,3,0,0,98004
4,2.5,2980,2.0,2980,0,2980,382500,3,0,0,98038
3,1.0,1180,1.5,1180,0,1320,490000,3,0,0,98117
3,2.0,1540,1.0,1540,0,1490,229000,4,0,0,98155
3,2.0,1540,1.0,1540,0,1490,430000,4,0,0,98155
5,2.5,3110,1.0,1720,1390,2550,580000,3,0,0,98052
3,1.75,1370,1.0,1370,0,1180,510000,3,0,0,98117
5,2.25,2440,1.5,2440,0,2670,489990,4,0,0,98042
3,2.25,1760,2.0,1330,430,1150,440000,3,0,0,98199
3,2.5,2810,1.0,1750,1060,2810,479950,3,0,0,98055
4,2.5,2500,1.0,2500,0,3680,806000,3,0,0,98053
4,2.5,3220,2.0,3220,0,3220,875000,3,0,0,98077
3,2.5,2880,2.0,2880,0,3190,710800,3,0,0,98077
3,2.5,2700,2.0,2700,0,2740,565000,3,0,0,98065
5,3.0,2680,2.0,1870,810,1860,359999,3,0,0,98010
3,1.75,1780,1.0,920,860,1360,625000,4,0,0,98117
3,2.5,2240,2.0,2240,0,2190,349950,3,0,0,98003
4,2.0,1610,1.0,1610,0,1450,415000,5,0,0,98056
2,2.0,1440,2.0,960,480,1440,435000,3,0,0,98116
3,1.75,1550,2.0,1550,0,1080,225000,3,0,0,98146
3,1.75,1720,1.0,1720,0,2120,770000,3,0,0,98122
3,1.75,1740,1.0,1740,0,1810,340000,3,0,0,98133
5,2.75,3280,1.0,2050,1230,3060,965000,4,0,0,98006
3,2.75,2216,1.0,2216,0,2216,667000,3,0,0,98092
1,1.0,1100,1.0,820,280,1100,250000,2,0,0,98166
3,1.0,1180,1.0,1180,0,1540,397990,4,0,0,98177
3,1.75,2020,1.0,1370,650,1500,535000,5,0,0,98155
3,1.5,1150,1.0,1150,0,1160,265950,4,0,0,98178
3,1.75,2090,1.0,1200,890,1420,258000,3,0,0,98030
3,2.5,1300,3.0,1300,0,1320,505500,3,0,0,98107
5,2.5,2240,1.0,1340,900,1820,455000,3,0,0,98034
4,2.25,2840,1.0,1780,1060,2290,600000,3,0,0,98177
4,2.5,2080,2.0,2080,0,2580,329800,3,0,0,98092
2,1.0,1550,1.0,1550,0,1188,222000,3,0,0,98055
4,2.5,1900,1.0,1900,0,2040,450000,3,0,0,98007
3,3.5,2760,2.0,2120,640,1950,952000,3,0,0,98119
4,2.0,1410,1.5,1410,0,1240,625000,3,0,0,98109
2,1.0,1240,1.0,1240,0,1660,226800,4,0,0,98030
4,2.75,3390,1.0,1970,1420,2530,350000,4,0,0,98031
3,1.75,1400,1.0,1400,0,1630,395000,3,0,0,98011
5,3.0,2110,2.0,1670,440,2110,285000,3,0,0,98118
3,1.0,1310,1.0,1310,0,2150,553000,3,0,0,98008
3,1.0,1270,1.0,1270,0,1700,254000,4,0,0,98188
2,1.5,2060,1.0,1190,870,1430,348140,3,0,0,98106
4,2.75,2530,1.0,1280,1250,2280,354950,5,0,0,98023
3,2.75,1900,1.0,1410,490,1350,706000,5,0,0,98105
4,2.5,2910,2.0,2910,0,2320,499000,3,0,0,98065
3,1.5,1900,1.5,1300,600,2080,427500,4,0,0,98038
5,3.5,2880,2.0,1980,900,2120,439000,3,0,3,98055
4,2.5,2820,2.0,2820,0,3330,545000,3,0,0,98010
3,1.0,1620,1.5,1620,0,1880,842000,3,0,0,98103
4,2.5,3320,2.0,3320,0,3170,685000,3,0,0,98053
4,3.5,3770,2.0,3770,0,3380,665000,3,0,0,98010
2,1.0,1200,1.0,1200,0,1660,255000,5,0,2,98198
5,2.25,2130,1.0,1240,890,1830,565000,3,0,2,98199
5,1.75,1950,1.0,1050,900,1660,274000,3,0,0,98001
3,2.0,1920,1.0,1510,410,1920,260000,4,0,0,98023
4,2.0,2510,1.0,1280,1230,1220,581000,4,0,0,98033
3,1.5,1990,1.5,1990,0,2100,625000,4,1,4,98198
3,1.0,1230,1.0,1230,0,1230,220000,5,0,0,98042
3,2.25,3190,2.0,3190,0,3190,765000,3,0,2,98024
8,2.5,2280,1.5,1210,1070,1610,700000,3,0,0,98105
4,1.0,1550,1.0,1550,0,1210,351000,4,0,0,98008
3,2.5,1690,2.0,1150,540,1690,413565,3,0,0,98029
3,3.25,1651,2.0,1341,310,1650,363000,3,0,0,98133
4,1.75,2260,1.0,1690,570,3080,679000,4,0,0,98029
2,1.75,1510,1.0,1510,0,1640,473000,3,0,0,98053
3,2.0,1490,1.0,1490,0,1700,585888,4,0,0,98052
4,2.5,2220,2.0,2220,0,1840,405000,3,0,0,98059
3,1.75,2800,1.0,1400,1400,3270,650000,3,1,4,98198
4,2.5,2210,1.0,1210,1000,2270,415000,4,0,0,98038
3,2.0,2150,1.0,1080,1070,2130,575000,3,0,0,98117
3,2.25,1400,1.0,1140,260,1970,220000,3,0,0,98030
4,3.0,2450,1.0,1580,870,2530,610000,5,0,0,98006
3,1.0,980,1.0,760,220,1390,499950,3,0,0,98115
4,2.5,2800,2.0,2170,630,1430,883000,3,0,0,98112
2,1.0,1240,1.5,1240,0,2790,436000,3,0,2,98125
3,2.5,1610,2.0,1240,370,1270,320000,3,0,0,98106
3,1.75,1510,1.0,1240,270,2290,425000,3,0,0,98045
4,2.0,1670,1.0,1670,0,1640,204700,3,0,0,98001
6,3.0,2320,1.0,1200,1120,1160,384000,4,0,0,98108
3,2.75,1900,2.0,1900,0,1620,314000,4,0,0,98031
3,2.5,2390,2.0,2390,0,2390,535000,3,0,0,98028
4,1.75,2110,1.0,2110,0,2110,568000,4,0,0,98053
4,1.5,1470,1.0,810,660,1290,426000,4,0,0,98052
4,2.75,2670,2.0,1630,1040,2400,675000,5,0,3,98118
4,2.5,2540,2.0,1870,670,2290,380000,3,0,0,98055
3,2.5,3450,3.0,2970,480,1880,685000,4,0,0,98116
3,2.0,1700,1.0,1700,0,2480,429000,3,0,0,98058
4,1.5,1810,1.0,1500,310,860,799000,3,0,0,98133
5,1.75,1550,1.0,1030,520,1550,318500,3,0,0,98106
3,3.25,4110,2.0,2630,1480,2640,925000,3,0,0,98006
3,1.5,2080,1.0,1300,780,1860,420000,3,0,0,98118
2,1.0,1100,1.0,1100,0,1590,570000,3,0,0,98109
4,2.75,3950,2.0,3950,0,2350,1050000,5,0,0,98040
3,1.0,1250,1.0,1250,0,1350,333000,4,0,0,98146
3,2.5,2290,3.0,2290,0,2260,660000,4,0,0,98102
6,4.5,3500,2.0,3500,0,1550,350000,3,0,0,98155
6,4.5,3500,2.0,3500,0,1550,682500,3,0,0,98155
5,2.75,1690,1.0,970,720,1240,399990,5,0,0,98106
5,3.25,4500,2.0,3000,1500,2780,860000,4,0,4,98125
2,1.0,1120,1.0,1120,0,2180,216180,3,0,0,98055
4,2.25,1740,2.0,1740,0,1680,300000,5,0,0,98058
3,1.0,1010,1.0,1010,0,1150,145000,3,0,0,98030
3,1.0,1010,1.0,1010,0,1150,255000,3,0,0,98030
3,1.75,1200,1.0,1200,0,2150,250000,3,0,0,98031
3,1.0,1020,1.0,1020,0,1290,245000,3,0,0,98045
3,1.75,1850,2.5,1850,0,1970,445000,4,0,0,98052
3,1.5,1830,1.0,1830,0,1310,562000,4,0,0,98008
4,1.0,2070,1.0,1160,910,1730,501000,3,0,0,98008
3,1.75,1160,1.0,1160,0,1110,190000,4,0,0,98146
4,2.75,3280,2.0,3280,0,3490,862500,3,0,0,98077
5,2.5,2340,2.0,2340,0,2350,1090000,4,0,0,98144
5,3.0,3690,1.0,2690,1000,2590,575000,3,0,2,98198
1,1.0,720,1.0,720,0,1860,250000,4,0,0,98092
7,1.5,2660,1.5,2660,0,1710,310000,4,0,0,98059
3,1.5,1590,1.0,1090,500,1950,284850,3,0,1,98003
4,2.5,2590,2.0,2590,0,2110,570000,3,0,0,98028
3,1.75,1720,1.0,1000,720,1690,304000,3,0,2,98178
4,2.5,1790,1.0,1240,550,1790,560000,4,0,2,98056
3,1.0,1590,1.0,1090,500,1540,325000,3,0,1,98198
4,2.0,1580,1.5,1580,0,1580,557510,3,0,2,98136
4,2.25,2580,1.0,1620,960,2140,305000,4,0,0,98023
5,1.0,1740,1.0,1740,0,2760,320000,4,0,0,98059
5,2.25,3470,1.5,2790,680,2020,455000,4,0,0,98042
3,1.0,1180,1.0,1180,0,1700,383001,4,0,0,98034
3,1.75,1700,1.5,1700,0,1100,545000,5,0,0,98059
2,1.0,1190,1.0,1190,0,1600,487500,3,0,0,98116
5,2.5,2450,2.0,2450,0,1940,345000,3,0,0,98030
6,2.75,2630,1.0,1650,980,2250,583000,4,0,0,98052
3,2.25,2130,2.0,2130,0,2130,534950,3,0,0,98052
4,1.0,1060,1.0,950,110,1790,403504,3,0,0,98199
3,1.75,1480,1.5,1480,0,1480,500000,3,0,0,98115
3,1.75,1610,1.0,1610,0,1930,319502,3,0,0,98010
4,2.75,2440,2.0,1750,690,1920,525000,3,0,0,98126
4,3.0,3100,2.0,2400,700,2000,563000,3,0,0,98028
4,2.75,2890,1.5,1990,900,1080,898500,3,0,0,98117
3,2.5,3240,2.0,3240,0,2090,651000,4,0,0,98042
4,2.75,2900,2.0,2040,860,1340,450000,3,0,0,98136
4,2.25,2650,1.0,1610,1040,2290,665000,4,0,0,98006
4,2.5,2560,2.0,1610,950,1760,825000,5,0,0,98117
3,1.0,1150,1.5,1150,0,1310,200000,4,0,0,98002
3,2.0,1760,1.0,1760,0,2590,295000,3,0,0,98030
4,2.5,3220,2.0,3220,0,2720,748000,3,0,0,98034
3,2.5,3200,1.0,2660,540,3200,580000,2,0,0,98027
3,1.0,1250,1.0,1250,0,1500,275000,3,0,0,98198
3,1.0,1000,1.0,1000,0,1020,196000,4,0,0,98023
2,1.0,740,1.0,740,0,1390,235750,2,0,0,98146
3,2.25,2170,1.0,2170,0,2080,315000,3,0,0,98148
4,2.5,2370,2.0,2370,0,2200,338000,3,0,0,98003
4,2.5,2300,2.0,2300,0,2390,353000,3,0,0,98038
3,1.75,1400,1.0,1400,0,1400,235000,3,0,0,98022
3,2.5,3080,2.0,3080,0,2780,569999,3,0,0,98038
4,2.25,2350,2.0,2350,0,2090,505000,3,0,0,98177
2,1.75,1250,1.0,1250,0,1910,299000,4,0,0,98003
3,2.0,1100,1.0,1100,0,1620,240000,3,0,0,98038
2,1.75,1350,2.0,1350,0,1370,405000,3,0,0,98033
4,2.0,1310,1.0,1310,0,1320,304000,4,0,0,98155
4,2.25,1800,2.0,1800,0,1810,272000,3,0,0,98038
2,1.0,1260,1.0,690,570,1250,412000,3,0,0,98117
4,2.5,2990,2.0,2990,0,3160,698000,3,0,0,98075
2,1.0,1140,1.0,1140,0,1230,400000,3,0,0,98136
3,2.5,2100,2.0,2100,0,2180,305000,3,0,0,98055
4,2.0,2400,1.0,2400,0,1830,585000,4,0,0,98033
2,1.5,1400,1.0,960,440,1450,190000,3,0,0,98023
4,2.5,2990,2.0,2990,0,3250,760000,3,0,0,98075
3,1.75,1930,1.0,1930,0,1930,570000,3,0,0,98072
3,1.0,980,1.0,980,0,1140,144000,3,0,0,98058
2,1.0,690,1.0,690,0,1140,139000,4,0,0,98056
4,1.5,1430,1.5,1130,300,1570,525000,4,0,0,98115
1,1.0,1110,1.0,1110,0,1230,293000,3,0,0,98177
2,2.5,1250,2.0,1030,220,1250,267100,3,0,0,98106
3,2.25,1500,2.0,1500,0,1530,240000,4,0,0,98042
3,2.5,2530,2.5,2530,0,2380,975000,3,0,4,98136
5,1.75,2150,1.0,1460,690,1710,279950,4,0,0,98031
3,1.75,1260,1.0,1260,0,1360,405000,4,0,0,98034
3,2.5,2740,2.0,2740,0,2500,400000,3,0,4,98032
3,1.0,960,1.0,960,0,1150,225000,4,0,0,98056
3,1.0,1520,1.0,1120,400,1740,250000,4,0,0,98032
3,2.25,1570,1.0,1180,390,1570,272950,4,0,0,98022
5,1.0,3240,2.0,3240,0,3240,625000,3,0,0,98065
3,1.75,1280,1.5,1280,0,2010,670000,4,0,0,98102
3,2.5,2130,3.0,2130,0,1970,1070000,5,0,0,98109
3,1.75,1970,1.0,1420,550,2140,540000,5,0,0,98177
3,2.5,2990,2.0,2990,0,2790,525000,3,0,0,98059
2,1.0,1160,1.0,1160,0,1440,425000,3,0,0,98133
3,1.75,1890,1.0,1290,600,1440,465500,3,0,0,98118
3,2.5,2170,2.0,2170,0,2440,443500,3,0,0,98065
4,2.25,1570,1.0,1570,0,1700,350000,4,0,3,98022
3,2.5,3260,2.0,3260,0,2520,850000,4,0,0,98077
3,2.25,1250,3.0,1250,0,1250,205000,3,0,0,98133
4,2.5,1940,1.0,1140,800,1920,315000,4,0,0,98042
3,2.5,2150,2.0,2150,0,2490,470000,3,0,0,98059
4,2.25,3310,1.0,1660,1650,3450,1100000,4,0,4,98006
3,1.75,3400,1.0,2050,1350,2320,340000,3,0,0,98053
4,2.5,2660,1.0,1740,920,2280,310000,4,0,0,98003
3,1.0,950,1.0,950,0,1240,305000,3,0,0,98155
3,1.5,1480,1.0,1480,0,1450,307150,4,0,0,98056
4,2.5,2840,1.0,1780,1060,2840,729032,4,0,0,98005
5,2.5,3240,1.0,2020,1220,2730,750000,3,0,1,98008
4,2.5,1961,2.0,1961,0,1961,289000,3,0,0,98042
3,1.0,1100,1.0,1100,0,1560,480000,3,0,0,98115
3,1.75,1500,1.0,1500,0,1920,529000,3,0,0,98033
3,1.75,1480,2.0,1140,340,1810,585000,4,0,0,98199
4,2.75,2510,1.0,2050,460,2200,704000,5,0,0,98052
4,2.0,1490,1.5,1490,0,1510,607000,5,0,0,98115
3,2.25,2190,2.0,1810,380,2190,580000,3,0,0,98052
5,2.5,2530,2.0,2530,0,2480,875000,4,0,0,98006
4,2.5,2440,1.0,1560,880,2260,610000,4,0,0,98006
3,0.75,1040,1.0,1040,0,1410,230000,3,0,0,98028
4,2.25,2450,2.0,2450,0,2450,510000,3,0,0,98077
4,2.5,2210,1.0,1370,840,1970,733000,3,0,0,98199
3,2.0,1050,1.0,1050,0,1690,169100,4,0,0,98001
3,2.0,1050,1.0,1050,0,1690,250000,4,0,0,98001
4,2.25,2730,2.0,2730,0,2730,500000,3,0,0,98075
2,1.0,1620,1.0,1320,300,1820,700000,3,0,4,98136
4,2.75,2410,2.0,2410,0,2300,379000,3,0,0,98058
4,2.5,3420,2.0,3420,0,3340,650000,3,0,0,98010
2,1.0,920,1.0,920,0,1560,412133,3,0,0,98103
4,2.25,2330,1.0,1740,590,2330,480000,3,0,0,98034
3,1.75,1940,1.0,1940,0,2720,650000,3,0,0,98040
